Orthogroup	Duplications (all)	Duplications (50% support)
OG0001395	1	1
OG0001396	3	3
OG0001397	2	2
OG0001398	4	4
OG0001399	4	3
OG0001400	2	1
OG0001401	2	2
OG0001402	9	9
OG0001403	2	2
OG0001404	2	2
OG0001405	2	2
OG0001406	1	1
OG0001407	1	1
OG0001408	4	4
OG0001409	1	1
OG0001410	3	3
OG0001411	3	2
OG0001412	2	2
OG0001413	3	3
OG0001414	2	2
OG0001415	3	1
OG0001416	2	2
OG0001417	2	2
OG0001418	10	10
OG0001419	1	1
OG0001420	2	1
OG0001421	3	3
OG0001422	4	4
OG0001423	4	4
OG0001424	2	0
OG0001425	2	2
OG0001426	3	1
OG0001427	2	2
OG0001428	2	1
OG0001429	4	3
OG0001430	3	3
OG0001431	2	2
OG0001432	2	2
OG0001433	4	4
OG0001434	9	9
OG0001435	4	4
OG0001436	3	3
OG0001437	3	3
OG0001438	9	9
OG0001439	1	1
OG0001440	3	3
OG0001441	3	3
OG0001442	9	9
OG0001443	3	3
OG0001444	3	3
OG0001445	1	1
OG0001446	4	4
OG0001447	3	3
OG0001448	2	2
OG0001449	2	2
OG0001450	6	6
OG0001451	2	2
OG0001452	3	3
OG0001453	3	1
OG0001454	2	2
OG0001455	2	2
OG0001456	2	1
OG0001457	3	3
OG0001458	3	0
OG0001459	3	3
OG0001460	2	2
OG0001461	3	2
OG0001462	2	2
OG0001463	3	2
OG0001464	10	10
OG0001465	10	10
OG0001466	10	10
OG0001467	10	10
OG0001468	10	10
OG0001469	10	10
OG0001470	10	10
OG0001471	2	2
OG0001472	3	3
OG0001473	3	3
OG0001474	3	3
OG0001475	2	2
OG0001476	2	2
OG0001477	3	3
OG0001478	3	3
OG0001479	3	3
OG0001480	10	10
OG0001481	3	3
OG0001482	10	10
OG0001483	2	2
OG0001484	4	4
OG0001485	9	9
OG0001486	2	2
OG0001487	2	2
OG0001488	2	2
OG0001489	9	9
OG0001490	4	3
OG0001491	6	6
OG0001492	5	5
OG0001493	2	2
OG0001494	4	1
OG0001495	2	2
OG0001496	3	3
OG0001497	2	2
OG0001498	3	3
OG0001499	3	3
OG0001500	2	2
OG0001501	1	1
OG0001502	4	2
OG0001503	2	2
OG0001504	3	3
OG0001505	3	1
OG0001506	3	3
OG0001507	4	1
OG0001508	2	2
OG0001509	4	1
OG0001510	4	4
OG0001511	3	2
OG0001512	2	2
OG0001513	10	10
OG0001514	2	2
OG0001515	10	10
OG0001516	10	10
OG0001517	10	10
OG0001518	10	10
OG0001519	10	10
OG0001520	10	10
OG0001521	10	10
OG0001522	5	1
OG0001523	10	10
OG0001524	4	4
OG0001525	3	3
OG0001526	2	2
OG0001527	10	10
OG0001528	10	10
OG0001529	10	10
OG0001530	2	2
OG0001531	5	5
OG0001532	10	10
OG0001533	5	5
OG0001534	4	1
OG0001535	2	2
OG0001536	10	10
OG0001537	3	3
OG0001538	2	2
OG0001539	2	2
OG0001540	3	3
OG0001541	2	2
OG0001542	2	2
OG0001543	2	2
OG0001544	2	2
OG0001545	2	2
OG0001546	3	2
OG0001547	2	2
OG0001548	2	2
OG0001549	2	2
OG0001550	2	2
OG0001551	2	2
OG0001552	3	2
OG0001553	2	2
OG0001554	2	2
OG0001555	2	2
OG0001556	2	2
OG0001557	2	2
OG0001558	2	2
OG0001559	2	2
OG0001560	2	2
OG0001561	3	3
OG0001562	3	2
OG0001563	2	2
OG0001564	2	2
OG0001565	2	2
OG0001566	2	2
OG0001567	2	2
OG0001568	2	2
OG0001569	2	2
OG0001570	2	2
OG0001571	2	2
OG0001572	3	2
OG0001573	3	3
OG0001574	2	2
OG0001575	2	2
OG0001576	2	2
OG0001577	2	2
OG0001578	2	2
OG0001579	3	2
OG0001580	2	2
OG0001581	2	2
OG0001582	2	2
OG0001583	2	2
OG0001584	2	2
OG0001585	2	2
OG0001586	2	2
OG0001587	3	3
OG0001588	2	2
OG0001589	2	2
OG0001590	2	2
OG0001591	2	2
OG0001592	2	2
OG0001593	2	2
OG0001594	2	2
OG0001595	2	2
OG0001596	3	2
OG0001597	2	2
OG0001598	2	2
OG0001599	2	2
OG0001600	2	2
OG0001601	2	2
OG0001602	2	2
OG0001603	2	2
OG0001604	2	2
OG0001605	2	2
OG0001606	3	2
OG0001607	2	2
OG0001608	3	2
OG0001609	2	2
OG0001610	2	2
OG0001611	2	2
OG0001612	2	2
OG0001613	2	2
OG0001614	3	3
OG0001615	2	2
OG0001616	2	2
OG0001617	2	2
OG0001618	3	3
OG0001619	2	2
OG0001620	2	2
OG0001621	2	2
OG0001622	2	2
OG0001623	2	2
OG0001624	2	2
OG0001625	2	2
OG0001626	2	2
OG0001627	2	2
OG0001628	2	2
OG0001629	2	2
OG0001630	2	2
OG0001631	2	2
OG0001632	2	2
OG0001633	2	2
OG0001634	2	2
OG0001635	3	3
OG0001636	2	2
OG0001637	3	2
OG0001638	2	2
OG0001639	2	2
OG0001640	3	2
OG0001641	2	2
OG0001642	2	2
OG0001643	2	2
OG0001644	2	2
OG0001645	2	2
OG0001646	3	2
OG0001647	2	2
OG0001648	2	2
OG0001649	2	2
OG0001650	2	2
OG0001651	2	2
OG0001652	3	3
OG0001653	3	3
OG0001654	4	3
OG0001655	3	3
OG0001656	3	3
OG0001657	4	3
OG0001658	3	3
OG0001659	4	3
OG0001660	3	3
OG0001661	3	3
OG0001662	3	3
OG0001663	4	3
OG0001664	3	3
OG0001665	4	3
OG0001666	4	3
OG0001667	3	3
OG0001668	3	2
OG0001669	4	3
OG0001670	4	2
OG0001671	3	3
OG0001672	3	3
OG0001673	3	3
OG0001674	10	10
OG0001675	10	10
OG0001676	10	10
OG0001677	10	10
OG0001678	10	10
OG0001679	10	10
OG0001680	2	2
OG0001681	9	9
OG0001682	2	2
OG0001683	9	9
OG0001684	9	9
OG0001685	3	3
OG0001686	3	3
OG0001687	9	9
OG0001688	9	9
OG0001689	9	9
OG0001690	9	9
OG0001691	1	1
OG0001692	9	9
OG0001693	2	2
OG0001694	1	1
OG0001695	3	3
OG0001696	1	1
OG0001697	9	9
OG0001698	1	1
OG0001699	3	2
OG0001700	9	9
OG0001701	3	1
OG0001702	9	9
OG0001703	2	1
OG0001704	3	3
OG0001705	2	2
OG0001706	3	3
OG0001707	1	1
OG0001708	4	4
OG0001709	1	1
OG0001710	3	3
OG0001711	3	3
OG0001712	2	2
OG0001713	3	3
OG0001714	6	6
OG0001715	6	6
OG0001716	4	4
OG0001717	2	2
OG0001718	8	8
OG0001719	1	1
OG0001720	8	8
OG0001721	3	3
OG0001722	9	9
OG0001723	3	3
OG0001724	9	9
OG0001725	9	9
OG0001726	3	2
OG0001727	2	1
OG0001728	3	1
OG0001729	2	2
OG0001730	3	1
OG0001731	3	3
OG0001732	2	2
OG0001733	1	1
OG0001734	4	3
OG0001735	7	7
OG0001736	3	1
OG0001737	2	2
OG0001738	1	1
OG0001739	2	2
OG0001740	4	4
OG0001741	4	4
OG0001742	1	1
OG0001743	9	9
OG0001744	5	5
OG0001745	3	3
OG0001746	3	3
OG0001747	3	3
OG0001748	9	9
OG0001749	3	2
OG0001750	2	1
OG0001751	2	2
OG0001752	3	3
OG0001753	7	7
OG0001754	3	2
OG0001755	3	3
OG0001756	9	9
OG0001757	2	2
OG0001758	5	5
OG0001759	2	2
OG0001760	2	2
OG0001761	3	3
OG0001762	2	2
OG0001763	2	2
OG0001764	2	2
OG0001765	1	1
OG0001766	9	9
OG0001767	9	9
OG0001768	3	3
OG0001769	1	1
OG0001770	1	1
OG0001771	2	2
OG0001772	1	1
OG0001773	2	2
OG0001774	2	2
OG0001775	4	2
OG0001776	2	2
OG0001777	2	2
OG0001778	3	3
OG0001779	2	2
OG0001780	1	1
OG0001781	8	8
OG0001782	3	3
OG0001783	2	2
OG0001784	1	1
OG0001785	2	2
OG0001786	1	1
OG0001787	4	4
OG0001788	9	9
OG0001789	2	2
OG0001790	3	3
OG0001791	2	2
OG0001792	1	1
OG0001793	2	1
OG0001794	1	1
OG0001795	2	2
OG0001796	3	3
OG0001797	2	2
OG0001798	3	3
OG0001799	2	2
OG0001800	2	2
OG0001801	1	1
OG0001802	3	2
OG0001803	1	1
OG0001804	4	1
OG0001805	9	9
OG0001806	2	2
OG0001807	1	1
OG0001808	9	9
OG0001809	1	1
OG0001810	1	1
OG0001811	3	3
OG0001812	2	1
OG0001813	2	2
OG0001814	3	3
OG0001815	2	2
OG0001816	3	2
OG0001817	7	7
OG0001818	2	2
OG0001819	4	4
OG0001820	4	4
OG0001821	4	4
OG0001822	2	2
OG0001823	2	2
OG0001824	1	0
OG0001825	9	9
OG0001826	9	9
OG0001827	1	1
OG0001828	1	1
OG0001829	1	1
OG0001830	3	3
OG0001831	3	3
OG0001832	1	1
OG0001833	3	2
OG0001834	1	0
OG0001835	6	6
OG0001836	2	1
OG0001837	1	1
OG0001838	2	2
OG0001839	2	2
OG0001840	2	1
OG0001841	4	4
OG0001842	1	0
OG0001843	1	1
OG0001844	1	1
OG0001845	2	2
OG0001846	7	7
OG0001847	8	8
OG0001848	3	2
OG0001849	2	2
OG0001850	3	1
OG0001851	1	1
OG0001852	9	9
OG0001853	1	1
OG0001854	1	1
OG0001855	4	1
OG0001856	1	1
OG0001857	1	1
OG0001858	1	1
OG0001859	3	0
OG0001860	3	3
OG0001861	3	3
OG0001862	2	2
OG0001863	1	1
OG0001864	1	1
OG0001865	4	4
OG0001866	1	1
OG0001867	3	3
OG0001868	2	2
OG0001869	2	2
OG0001870	2	2
OG0001871	3	3
OG0001872	3	3
OG0001873	2	0
OG0001874	3	3
OG0001875	1	1
OG0001876	9	9
OG0001877	1	1
OG0001878	4	3
OG0001879	1	1
OG0001880	3	3
OG0001881	2	1
OG0001882	2	1
OG0001883	1	0
OG0001884	2	2
OG0001885	2	2
OG0001886	2	2
OG0001887	2	2
OG0001888	2	2
OG0001889	3	3
OG0001890	3	3
OG0001891	1	1
OG0001892	1	1
OG0001893	2	2
OG0001894	2	2
OG0001895	1	1
OG0001896	1	1
OG0001897	2	2
OG0001898	1	1
OG0001899	3	3
OG0001900	2	2
OG0001901	2	2
OG0001902	2	2
OG0001903	2	2
OG0001904	2	2
OG0001905	2	2
OG0001906	1	1
OG0001907	2	1
OG0001908	2	2
OG0001909	1	1
OG0001910	2	2
OG0001911	2	1
OG0001912	2	2
OG0001913	1	1
OG0001914	2	2
OG0001915	8	8
OG0001916	3	3
OG0001917	3	2
OG0001918	1	1
OG0001919	3	1
OG0001920	9	9
OG0001921	9	9
OG0001922	2	1
OG0001923	2	2
OG0001924	9	9
OG0001925	9	9
OG0001926	9	9
OG0001927	4	1
OG0001928	4	4
OG0001929	9	9
OG0001930	1	1
OG0001931	9	9
OG0001932	9	9
OG0001933	2	2
OG0001934	8	8
OG0001935	9	9
OG0001936	9	9
OG0001937	2	2
OG0001938	9	9
OG0001939	8	8
OG0001940	1	1
OG0001941	9	9
OG0001942	1	1
OG0001943	4	1
OG0001944	1	1
OG0001945	8	8
OG0001946	2	2
OG0001947	9	9
OG0001948	2	2
OG0001949	2	2
OG0001950	2	2
OG0001951	8	8
OG0001952	6	6
OG0001953	2	2
OG0001954	2	1
OG0001955	9	9
OG0001956	4	4
OG0001957	3	1
OG0001958	3	2
OG0001959	1	1
OG0001960	3	3
OG0001961	3	3
OG0001962	1	1
OG0001963	4	4
OG0001964	7	5
OG0001965	4	4
OG0001966	5	5
OG0001967	2	1
OG0001968	2	2
OG0001969	3	2
OG0001970	2	2
OG0001971	3	1
OG0001972	4	1
OG0001973	2	1
OG0001974	2	1
OG0001975	3	3
OG0001976	3	2
OG0001977	2	2
OG0001978	3	0
OG0001979	2	2
OG0001980	2	2
OG0001981	3	2
OG0001982	2	2
OG0001983	3	2
OG0001984	2	2
OG0001985	2	2
OG0001986	3	1
OG0001987	9	9
OG0001988	9	9
OG0001989	3	3
OG0001990	9	9
OG0001991	9	9
OG0001992	3	2
OG0001993	9	9
OG0001994	9	9
OG0001995	2	2
OG0001996	2	2
OG0001997	9	9
OG0001998	2	2
OG0001999	9	9
OG0002000	9	9
OG0002001	9	9
OG0002002	9	9
OG0002003	9	9
OG0002004	9	9
OG0002005	9	9
OG0002006	9	9
OG0002007	9	9
OG0002008	9	9
OG0002009	2	2
OG0002010	4	1
OG0002011	9	9
OG0002012	3	2
OG0002013	9	9
OG0002014	2	2
OG0002015	9	9
OG0002016	9	9
OG0002017	2	2
OG0002018	1	1
OG0002019	9	9
OG0002020	9	9
OG0002021	9	9
OG0002022	2	2
OG0002023	9	9
OG0002024	2	2
OG0002025	8	8
OG0002026	3	1
OG0002027	9	9
OG0002028	2	2
OG0002029	2	2
OG0002030	2	2
OG0002031	4	1
OG0002032	2	2
OG0002033	2	2
OG0002034	2	2
OG0002035	2	2
OG0002036	2	2
OG0002037	2	2
OG0002038	2	2
OG0002039	2	2
OG0002040	2	2
OG0002041	2	2
OG0002042	3	2
OG0002043	2	2
OG0002044	4	3
OG0002045	2	2
OG0002046	2	2
OG0002047	2	2
OG0002048	3	2
OG0002049	2	2
OG0002050	2	2
OG0002051	3	2
OG0002052	2	2
OG0002053	2	2
OG0002054	2	2
OG0002055	2	1
OG0002056	2	2
OG0002057	3	2
OG0002058	2	2
OG0002059	2	2
OG0002060	2	2
OG0002061	2	2
OG0002062	2	2
OG0002063	3	3
OG0002064	2	2
OG0002065	2	2
OG0002066	2	2
OG0002067	2	2
OG0002068	2	2
OG0002069	4	1
OG0002070	3	2
OG0002071	2	2
OG0002072	2	2
OG0002073	3	2
OG0002074	2	2
OG0002075	2	2
OG0002076	2	2
OG0002077	2	2
OG0002078	3	3
OG0002079	2	2
OG0002080	2	2
OG0002081	2	2
OG0002082	2	2
OG0002083	2	2
OG0002084	2	2
OG0002085	3	2
OG0002086	2	2
OG0002087	2	2
OG0002088	2	2
OG0002089	2	2
OG0002090	2	2
OG0002091	2	2
OG0002092	3	2
OG0002093	2	2
OG0002094	2	2
OG0002095	2	2
OG0002096	2	2
OG0002097	2	2
OG0002098	2	2
OG0002099	3	2
OG0002100	2	2
OG0002101	3	2
OG0002102	2	2
OG0002103	2	2
OG0002104	2	2
OG0002105	2	2
OG0002106	2	2
OG0002107	2	2
OG0002108	3	2
OG0002109	2	2
OG0002110	2	2
OG0002111	2	2
OG0002112	2	2
OG0002113	2	2
OG0002114	5	1
OG0002115	2	2
OG0002116	2	2
OG0002117	4	1
OG0002118	2	2
OG0002119	2	2
OG0002120	2	2
OG0002121	2	2
OG0002122	2	2
OG0002123	2	2
OG0002124	4	1
OG0002125	2	2
OG0002126	2	2
OG0002127	2	2
OG0002128	2	2
OG0002129	3	3
OG0002130	2	2
OG0002131	2	2
OG0002132	2	2
OG0002133	3	3
OG0002134	3	0
OG0002135	2	2
OG0002136	4	4
OG0002137	3	3
OG0002138	2	2
OG0002139	2	2
OG0002140	3	3
OG0002141	3	3
OG0002142	3	3
OG0002143	3	2
OG0002144	3	2
OG0002145	2	2
OG0002146	3	3
OG0002147	2	2
OG0002148	3	3
OG0002149	4	1
OG0002150	3	3
OG0002151	3	3
OG0002152	3	3
OG0002153	3	3
OG0002154	4	3
OG0002155	3	3
OG0002156	2	2
OG0002157	4	3
OG0002158	3	3
OG0002159	2	2
OG0002160	2	2
OG0002161	3	3
OG0002162	3	2
OG0002163	2	2
OG0002164	4	4
OG0002165	9	9
OG0002166	9	9
OG0002167	9	9
OG0002168	9	9
OG0002169	9	9
OG0002170	9	9
OG0002171	9	9
OG0002172	9	9
OG0002173	9	9
OG0002174	9	9
OG0002175	9	9
OG0002176	9	9
OG0002177	9	9
OG0002178	1	1
OG0002179	2	2
OG0002180	1	1
OG0002181	2	2
OG0002182	7	7
OG0002183	2	2
OG0002184	3	3
OG0002185	8	8
OG0002186	7	7
OG0002187	8	8
OG0002188	2	2
OG0002189	7	7
OG0002190	2	2
OG0002191	8	8
OG0002192	8	8
OG0002193	3	3
OG0002194	2	2
OG0002195	2	2
OG0002196	2	2
OG0002197	4	4
OG0002198	7	7
OG0002199	3	3
OG0002200	8	8
OG0002201	2	2
OG0002202	2	2
OG0002203	1	1
OG0002204	2	2
OG0002205	1	1
OG0002206	8	8
OG0002207	1	1
OG0002208	8	8
OG0002209	8	8
OG0002210	3	3
OG0002211	8	8
OG0002212	8	8
OG0002213	1	1
OG0002214	2	0
OG0002215	7	7
OG0002216	2	2
OG0002217	2	2
OG0002218	1	1
OG0002219	3	3
OG0002220	1	1
OG0002221	8	8
OG0002222	2	2
OG0002223	1	1
OG0002224	1	1
OG0002225	3	3
OG0002226	6	6
OG0002227	2	1
OG0002228	5	5
OG0002229	1	1
OG0002230	1	1
OG0002231	7	7
OG0002232	2	2
OG0002233	8	8
OG0002234	1	1
OG0002235	2	2
OG0002236	2	2
OG0002237	8	8
OG0002238	2	2
OG0002239	4	4
OG0002240	3	3
OG0002241	2	2
OG0002242	2	1
OG0002243	1	1
OG0002244	2	2
OG0002245	4	4
OG0002246	4	4
OG0002247	2	2
OG0002248	8	8
OG0002249	2	1
OG0002250	7	7
OG0002251	2	2
OG0002252	1	1
OG0002253	3	3
OG0002254	1	1
OG0002255	3	3
OG0002256	1	1
OG0002257	3	3
OG0002258	8	8
OG0002259	8	8
OG0002260	7	7
OG0002261	6	6
OG0002262	2	2
OG0002263	2	2
OG0002264	2	1
OG0002265	2	2
OG0002266	1	1
OG0002267	4	4
OG0002268	8	8
OG0002269	2	2
OG0002270	1	1
OG0002271	4	4
OG0002272	2	2
OG0002273	4	4
OG0002274	2	2
OG0002275	2	2
OG0002276	7	7
OG0002277	4	4
OG0002278	1	1
OG0002279	1	1
OG0002280	8	8
OG0002281	2	1
OG0002282	3	3
OG0002283	2	2
OG0002284	4	4
OG0002285	2	2
OG0002286	2	2
OG0002287	2	1
OG0002288	1	0
OG0002289	7	7
OG0002290	1	1
OG0002291	2	2
OG0002292	2	2
OG0002293	1	1
OG0002294	1	1
OG0002295	4	3
OG0002296	8	8
OG0002297	2	2
OG0002298	2	2
OG0002299	8	8
OG0002300	3	1
OG0002301	1	1
OG0002302	3	3
OG0002303	1	1
OG0002304	2	2
OG0002305	2	1
OG0002306	2	1
OG0002307	2	2
OG0002308	1	1
OG0002309	3	3
OG0002310	2	1
OG0002311	2	2
OG0002312	3	3
OG0002313	1	1
OG0002314	8	8
OG0002315	8	8
OG0002316	2	2
OG0002317	2	2
OG0002318	2	2
OG0002319	2	2
OG0002320	2	1
OG0002321	1	1
OG0002322	1	0
OG0002323	1	1
OG0002324	8	8
OG0002325	1	1
OG0002326	2	2
OG0002327	3	3
OG0002328	4	4
OG0002329	3	2
OG0002330	2	1
OG0002331	2	2
OG0002332	2	2
OG0002333	8	8
OG0002334	1	1
OG0002335	2	2
OG0002336	2	2
OG0002337	2	2
OG0002338	3	3
OG0002339	1	1
OG0002340	2	2
OG0002341	3	3
OG0002342	4	2
OG0002343	2	1
OG0002344	8	8
OG0002345	8	8
OG0002346	8	8
OG0002347	8	8
OG0002348	2	0
OG0002349	3	2
OG0002350	1	1
OG0002351	2	2
OG0002352	8	8
OG0002353	1	1
OG0002354	2	0
OG0002355	1	1
OG0002356	2	2
OG0002357	1	1
OG0002358	6	6
OG0002359	2	2
OG0002360	3	3
OG0002361	6	6
OG0002362	2	2
OG0002363	7	7
OG0002364	3	3
OG0002365	2	2
OG0002366	2	1
OG0002367	2	2
OG0002368	7	7
OG0002369	1	1
OG0002370	3	3
OG0002371	7	7
OG0002372	2	1
OG0002373	1	1
OG0002374	3	3
OG0002375	1	1
OG0002376	5	5
OG0002377	3	3
OG0002378	1	1
OG0002379	2	2
OG0002380	2	2
OG0002381	6	6
OG0002382	2	2
OG0002383	2	2
OG0002384	2	2
OG0002385	2	2
OG0002386	2	1
OG0002387	3	2
OG0002388	2	2
OG0002389	2	2
OG0002390	1	1
OG0002391	1	0
OG0002392	2	2
OG0002393	2	1
OG0002394	2	2
OG0002395	2	2
OG0002396	1	1
OG0002397	1	1
OG0002398	4	4
OG0002399	1	1
OG0002400	2	1
OG0002401	2	2
OG0002402	2	1
OG0002403	1	1
OG0002404	2	1
OG0002405	3	3
OG0002406	2	2
OG0002407	1	1
OG0002408	1	1
OG0002409	2	2
OG0002410	3	3
OG0002411	2	2
OG0002412	1	1
OG0002413	2	1
OG0002414	1	1
OG0002415	3	3
OG0002416	7	7
OG0002417	1	1
OG0002418	1	0
OG0002419	1	1
OG0002420	1	1
OG0002421	2	2
OG0002422	2	2
OG0002423	1	1
OG0002424	3	3
OG0002425	2	2
OG0002426	1	1
OG0002427	3	2
OG0002428	1	1
OG0002429	2	2
OG0002430	3	3
OG0002431	2	2
OG0002432	6	6
OG0002433	1	1
OG0002434	1	1
OG0002435	4	4
OG0002436	2	2
OG0002437	1	1
OG0002438	1	1
OG0002439	1	1
OG0002440	2	2
OG0002441	3	3
OG0002442	1	1
OG0002443	3	1
OG0002444	1	1
OG0002445	2	2
OG0002446	2	1
OG0002447	1	1
OG0002448	1	0
OG0002449	3	3
OG0002450	1	1
OG0002451	2	2
OG0002452	1	1
OG0002453	1	1
OG0002454	4	4
OG0002455	1	1
OG0002456	2	2
OG0002457	1	1
OG0002458	2	2
OG0002459	5	5
OG0002460	4	1
OG0002461	1	1
OG0002462	2	1
OG0002463	1	1
OG0002464	2	2
OG0002465	1	1
OG0002466	7	7
OG0002467	2	1
OG0002468	1	1
OG0002469	3	3
OG0002470	1	1
OG0002471	2	2
OG0002472	1	1
OG0002473	2	1
OG0002474	3	3
OG0002475	2	0
OG0002476	1	1
OG0002477	2	2
OG0002478	1	1
OG0002479	2	2
OG0002480	1	1
OG0002481	2	1
OG0002482	2	2
OG0002483	6	6
OG0002484	1	1
OG0002485	1	0
OG0002486	2	2
OG0002487	2	2
OG0002488	1	1
OG0002489	1	1
OG0002490	2	2
OG0002491	2	2
OG0002492	1	1
OG0002493	8	8
OG0002494	8	8
OG0002495	8	8
OG0002496	8	8
OG0002497	8	8
OG0002498	8	8
OG0002499	2	1
OG0002500	3	2
OG0002501	8	8
OG0002502	8	8
OG0002503	8	8
OG0002504	1	1
OG0002505	1	1
OG0002506	8	8
OG0002507	8	8
OG0002508	2	2
OG0002509	3	2
OG0002510	1	1
OG0002511	7	7
OG0002512	8	8
OG0002513	8	8
OG0002514	8	8
OG0002515	8	8
OG0002516	1	1
OG0002517	8	8
OG0002518	2	2
OG0002519	1	0
OG0002520	1	1
OG0002521	8	8
OG0002522	4	4
OG0002523	7	7
OG0002524	6	6
OG0002525	2	2
OG0002526	1	1
OG0002527	7	7
OG0002528	3	3
OG0002529	2	2
OG0002530	3	3
OG0002531	7	7
OG0002532	2	2
OG0002533	1	1
OG0002534	1	1
OG0002535	4	4
OG0002536	4	4
OG0002537	1	1
OG0002538	2	2
OG0002539	1	1
OG0002540	2	2
OG0002541	1	1
OG0002542	2	2
OG0002543	3	1
OG0002544	1	1
OG0002545	1	1
OG0002546	2	1
OG0002547	1	1
OG0002548	1	1
OG0002549	7	7
OG0002550	1	1
OG0002551	2	2
OG0002552	7	7
OG0002553	1	1
OG0002554	3	3
OG0002555	2	2
OG0002556	3	2
OG0002557	2	2
OG0002558	4	2
OG0002559	2	1
OG0002560	4	4
OG0002561	1	1
OG0002562	2	2
OG0002563	2	1
OG0002564	1	1
OG0002565	1	1
OG0002566	1	1
OG0002567	2	2
OG0002568	2	2
OG0002569	2	1
OG0002570	2	2
OG0002571	7	7
OG0002572	2	2
OG0002573	2	2
OG0002574	2	1
OG0002575	2	2
OG0002576	2	2
OG0002577	4	4
OG0002578	8	8
OG0002579	3	1
OG0002580	2	2
OG0002581	8	8
OG0002582	2	2
OG0002583	8	8
OG0002584	8	8
OG0002585	3	1
OG0002586	8	8
OG0002587	2	2
OG0002588	8	8
OG0002589	3	3
OG0002590	8	8
OG0002591	8	8
OG0002592	1	1
OG0002593	8	8
OG0002594	8	8
OG0002595	3	3
OG0002596	8	8
OG0002597	1	1
OG0002598	4	4
OG0002599	8	8
OG0002600	1	1
OG0002601	8	8
OG0002602	8	8
OG0002603	1	1
OG0002604	1	1
OG0002605	2	1
OG0002606	2	0
OG0002607	1	1
OG0002608	2	2
OG0002609	1	1
OG0002610	8	8
OG0002611	8	8
OG0002612	8	8
OG0002613	2	2
OG0002614	2	2
OG0002615	2	2
OG0002616	1	1
OG0002617	3	2
OG0002618	2	1
OG0002619	1	1
OG0002620	3	3
OG0002621	1	1
OG0002622	2	2
OG0002623	1	1
OG0002624	2	2
OG0002625	3	3
OG0002626	1	1
OG0002627	2	2
OG0002628	3	2
OG0002629	1	1
OG0002630	2	1
OG0002631	2	2
OG0002632	2	2
OG0002633	2	2
OG0002634	1	1
OG0002635	2	2
OG0002636	2	2
OG0002637	2	2
OG0002638	2	2
OG0002639	2	2
OG0002640	2	2
OG0002641	2	2
OG0002642	2	2
OG0002643	2	2
OG0002644	2	2
OG0002645	1	1
OG0002646	2	2
OG0002647	2	2
OG0002648	2	2
OG0002649	3	3
OG0002650	1	1
OG0002651	2	2
OG0002652	3	2
OG0002653	2	1
OG0002654	2	2
OG0002655	2	1
OG0002656	2	2
OG0002657	2	1
OG0002658	1	1
OG0002659	2	2
OG0002660	2	2
OG0002661	2	2
OG0002662	2	2
OG0002663	3	2
OG0002664	1	1
OG0002665	2	2
OG0002666	2	2
OG0002667	2	2
OG0002668	1	1
OG0002669	2	2
OG0002670	2	2
OG0002671	2	2
OG0002672	3	2
OG0002673	1	1
OG0002674	1	1
OG0002675	1	1
OG0002676	1	1
OG0002677	2	2
OG0002678	2	2
OG0002679	2	2
OG0002680	1	1
OG0002681	3	3
OG0002682	3	2
OG0002683	1	1
OG0002684	2	2
OG0002685	2	2
OG0002686	2	0
OG0002687	2	2
OG0002688	2	2
OG0002689	2	2
OG0002690	2	2
OG0002691	2	2
OG0002692	3	3
OG0002693	2	2
OG0002694	2	2
OG0002695	2	2
OG0002696	2	2
OG0002697	1	1
OG0002698	2	2
OG0002699	1	1
OG0002700	1	1
OG0002701	2	2
OG0002702	2	2
OG0002703	2	2
OG0002704	1	1
OG0002705	3	3
OG0002706	2	2
OG0002707	1	1
OG0002708	3	1
OG0002709	1	1
OG0002710	1	1
OG0002711	1	1
OG0002712	2	0
OG0002713	2	1
OG0002714	2	2
OG0002715	2	2
OG0002716	2	2
OG0002717	2	1
OG0002718	2	2
OG0002719	2	2
OG0002720	2	1
OG0002721	1	1
OG0002722	1	1
OG0002723	2	1
OG0002724	2	2
OG0002725	4	0
OG0002726	2	2
OG0002727	2	1
OG0002728	1	1
OG0002729	2	2
OG0002730	2	2
OG0002731	2	2
OG0002732	2	2
OG0002733	4	2
OG0002734	2	2
OG0002735	2	2
OG0002736	2	2
OG0002737	2	2
OG0002738	3	2
OG0002739	2	2
OG0002740	2	2
OG0002741	2	2
OG0002742	2	2
OG0002743	3	2
OG0002744	3	2
OG0002745	2	2
OG0002746	2	2
OG0002747	2	2
OG0002748	2	2
OG0002749	3	2
OG0002750	2	2
OG0002751	2	2
OG0002752	3	3
OG0002753	2	2
OG0002754	2	2
OG0002755	2	2
OG0002756	3	3
OG0002757	2	2
OG0002758	2	2
OG0002759	2	2
OG0002760	2	2
OG0002761	2	2
OG0002762	2	2
OG0002763	3	2
OG0002764	2	2
OG0002765	2	2
OG0002766	2	2
OG0002767	2	2
OG0002768	2	2
OG0002769	2	2
OG0002770	2	2
OG0002771	2	2
OG0002772	2	2
OG0002773	2	2
OG0002774	2	2
OG0002775	2	2
OG0002776	3	3
OG0002777	2	2
OG0002778	2	2
OG0002779	2	2
OG0002780	2	2
OG0002781	2	2
OG0002782	2	2
OG0002783	3	3
OG0002784	8	8
OG0002785	8	8
OG0002786	8	8
OG0002787	8	8
OG0002788	8	8
OG0002789	8	8
OG0002790	8	8
OG0002791	8	8
